word,UR,item_type,condition,pattern,file_name
tawta_token,tawta,SGo,glide,SG,tawta_token_raw.npy
tawte_token,tawte,BLo,glide,AH,tawte_token_raw.npy
tawte_token,tawte,SGo,glide,SG,tawte_token_raw.npy
tawto_token,tawto,BLo,glide,AH,tawto_token_raw.npy
tawto_token,tawto,SGo,glide,SG,tawto_token_raw.npy
tajpa_token,tajpa,BLo,glide,AH,tajpa_token_raw.npy
tajpa_token,tajpa,SGo,glide,SG,tajpa_token_raw.npy
tajpe_token,tajpe,BLo,glide,AH,tajpe_token_raw.npy
tajpe_token,tajpe,SGo,glide,SG,tajpe_token_raw.npy
tajpo_token,tajpo,BLo,glide,AH,tajpo_token_raw.npy
tajpo_token,tajpo,SGo,glide,SG,tajpo_token_raw.npy
tajta_token,tajta,BLo,glide,AH,tajta_token_raw.npy
tajta_token,tajta,SGo,glide,SG,tajta_token_raw.npy
tajte_token,tajte,BLo,glide,AH,tajte_token_raw.npy
tajte_token,tajte,SGo,glide,SG,tajte_token_raw.npy
tajto_token,tajto,BLo,glide,AH,tajto_token_raw.npy
tajto_token,tajto,SGo,glide,SG,tajto_token_raw.npy
tewpa_token,tewpa,BLo,glide,AH,tewpa_token_raw.npy
tewpa_token,tewpa,SGo,glide,SG,tewpa_token_raw.npy
tewpe_token,tewpe,BLo,glide,AH,tewpe_token_raw.npy
tewpe_token,tewpe,SGo,glide,SG,tewpe_token_raw.npy
tewpo_token,tewpo,BLo,glide,AH,tewpo_token_raw.npy
tewpo_token,tewpo,SGo,glide,SG,tewpo_token_raw.npy
tewta_token,tewta,BLo,glide,AH,tewta_token_raw.npy
tewta_token,tewta,SGo,glide,SG,tewta_token_raw.npy
tewte_token,tewte,BLo,glide,AH,tewte_token_raw.npy
tewte_token,tewte,SGo,glide,SG,tewte_token_raw.npy
tewto_token,tewto,BLo,glide,AH,tewto_token_raw.npy
tewto_token,tewto,SGo,glide,SG,tewto_token_raw.npy
tejpa_token,tejpa,BLo,glide,AH,tejpa_token_raw.npy
tejpa_token,tejpa,SGo,glide,SG,tejpa_token_raw.npy
tejpe_token,tejpe,BLo,glide,AH,tejpe_token_raw.npy
tejpe_token,tejpe,SGo,glide,SG,tejpe_token_raw.npy
tejpo_token,tejpo,BLo,glide,AH,tejpo_token_raw.npy
tejpo_token,tejpo,SGo,glide,SG,tejpo_token_raw.npy
tejta_token,tejta,BLo,glide,AH,tejta_token_raw.npy
tejta_token,tejta,SGo,glide,SG,tejta_token_raw.npy
tejte_token,tejte,BLo,glide,AH,tejte_token_raw.npy
tejte_token,tejte,SGo,glide,SG,tejte_token_raw.npy
tejto_token,tejto,BLo,glide,AH,tejto_token_raw.npy
tejto_token,tejto,SGo,glide,SG,tejto_token_raw.npy
towpa_token,towpa,BLo,glide,AH,towpa_token_raw.npy
towpa_token,towpa,SGo,glide,SG,towpa_token_raw.npy
towpe_token,towpe,BLo,glide,AH,towpe_token_raw.npy
towpe_token,towpe,SGo,glide,SG,towpe_token_raw.npy
towpo_token,towpo,BLo,glide,AH,towpo_token_raw.npy
towpo_token,towpo,SGo,glide,SG,towpo_token_raw.npy
towta_token,towta,BLo,glide,AH,towta_token_raw.npy
towta_token,towta,SGo,glide,SG,towta_token_raw.npy
towte_token,towte,BLo,glide,AH,towte_token_raw.npy
towte_token,towte,SGo,glide,SG,towte_token_raw.npy
towto_token,towto,BLo,glide,AH,towto_token_raw.npy
towto_token,towto,SGo,glide,SG,towto_token_raw.npy
tojpa_token,tojpa,BLo,glide,AH,tojpa_token_raw.npy
tojpa_token,tojpa,SGo,glide,SG,tojpa_token_raw.npy
tojpe_token,tojpe,BLo,glide,AH,tojpe_token_raw.npy
tojpe_token,tojpe,SGo,glide,SG,tojpe_token_raw.npy
tojpo_token,tojpo,BLo,glide,AH,tojpo_token_raw.npy
tojpo_token,tojpo,SGo,glide,SG,tojpo_token_raw.npy
tojta_token,tojta,BLo,glide,AH,tojta_token_raw.npy
tojta_token,tojta,SGo,glide,SG,tojta_token_raw.npy
tojte_token,tojte,BLo,glide,AH,tojte_token_raw.npy
tojte_token,tojte,SGo,glide,SG,tojte_token_raw.npy
tojto_token,tojto,BLo,glide,AH,tojto_token_raw.npy
tojto_token,tojto,SGo,glide,SG,tojto_token_raw.npy
vavpa_token,vavpa,BLo,fricative,AH,vavpa_token_raw.npy
vavpa_token,vavpa,SGo,fricative,SG,vavpa_token_raw.npy
vavpe_token,vavpe,BLo,fricative,AH,vavpe_token_raw.npy
vavpe_token,vavpe,SGo,fricative,SG,vavpe_token_raw.npy
vavpo_token,vavpo,BLo,fricative,AH,vavpo_token_raw.npy
vavpo_token,vavpo,SGo,fricative,SG,vavpo_token_raw.npy
vavta_token,vavta,BLo,fricative,AH,vavta_token_raw.npy
vavta_token,vavta,SGo,fricative,SG,vavta_token_raw.npy
vavte_token,vavte,BLo,fricative,AH,vavte_token_raw.npy
vavte_token,vavte,SGo,fricative,SG,vavte_token_raw.npy
vavto_token,vavto,BLo,fricative,AH,vavto_token_raw.npy
vavto_token,vavto,SGo,fricative,SG,vavto_token_raw.npy
vazpa_token,vazpa,BLo,fricative,AH,vazpa_token_raw.npy
vazpa_token,vazpa,SGo,fricative,SG,vazpa_token_raw.npy
vazpe_token,vazpe,BLo,fricative,AH,vazpe_token_raw.npy
vazpe_token,vazpe,SGo,fricative,SG,vazpe_token_raw.npy
vazpo_token,vazpo,BLo,fricative,AH,vazpo_token_raw.npy
vazpo_token,vazpo,SGo,fricative,SG,vazpo_token_raw.npy
vazta_token,vazta,BLo,fricative,AH,vazta_token_raw.npy
vazta_token,vazta,SGo,fricative,SG,vazta_token_raw.npy
vazte_token,vazte,BLo,fricative,AH,vazte_token_raw.npy
vazte_token,vazte,SGo,fricative,SG,vazte_token_raw.npy
vazto_token,vazto,BLo,fricative,AH,vazto_token_raw.npy
vazto_token,vazto,SGo,fricative,SG,vazto_token_raw.npy
vevpa_token,vevpa,BLo,fricative,AH,vevpa_token_raw.npy
vevpa_token,vevpa,SGo,fricative,SG,vevpa_token_raw.npy
vevpe_token,vevpe,BLo,fricative,AH,vevpe_token_raw.npy
vevpe_token,vevpe,SGo,fricative,SG,vevpe_token_raw.npy
vevpo_token,vevpo,BLo,fricative,AH,vevpo_token_raw.npy
vevpo_token,vevpo,SGo,fricative,SG,vevpo_token_raw.npy
vevta_token,vevta,BLo,fricative,AH,vevta_token_raw.npy
vevta_token,vevta,SGo,fricative,SG,vevta_token_raw.npy
vevte_token,vevte,BLo,fricative,AH,vevte_token_raw.npy
vevte_token,vevte,SGo,fricative,SG,vevte_token_raw.npy
vevto_token,vevto,BLo,fricative,AH,vevto_token_raw.npy
vevto_token,vevto,SGo,fricative,SG,vevto_token_raw.npy
vezpa_token,vezpa,BLo,fricative,AH,vezpa_token_raw.npy
vezpa_token,vezpa,SGo,fricative,SG,vezpa_token_raw.npy
vezpe_token,vezpe,BLo,fricative,AH,vezpe_token_raw.npy
vezpe_token,vezpe,SGo,fricative,SG,vezpe_token_raw.npy
vezpo_token,vezpo,BLo,fricative,AH,vezpo_token_raw.npy
vezpo_token,vezpo,SGo,fricative,SG,vezpo_token_raw.npy
vezta_token,vezta,BLo,fricative,AH,vezta_token_raw.npy
vezta_token,vezta,SGo,fricative,SG,vezta_token_raw.npy
vezte_token,vezte,BLo,fricative,AH,vezte_token_raw.npy
vezte_token,vezte,SGo,fricative,SG,vezte_token_raw.npy
vezto_token,vezto,BLo,fricative,AH,vezto_token_raw.npy
vezto_token,vezto,SGo,fricative,SG,vezto_token_raw.npy
vovpa_token,vovpa,BLo,fricative,AH,vovpa_token_raw.npy
vovpa_token,vovpa,SGo,fricative,SG,vovpa_token_raw.npy
vovpe_token,vovpe,BLo,fricative,AH,vovpe_token_raw.npy
vovpe_token,vovpe,SGo,fricative,SG,vovpe_token_raw.npy
vovpo_token,vovpo,BLo,fricative,AH,vovpo_token_raw.npy
vovpo_token,vovpo,SGo,fricative,SG,vovpo_token_raw.npy
vovta_token,vovta,BLo,fricative,AH,vovta_token_raw.npy
vovta_token,vovta,SGo,fricative,SG,vovta_token_raw.npy
vovte_token,vovte,BLo,fricative,AH,vovte_token_raw.npy
vovte_token,vovte,SGo,fricative,SG,vovte_token_raw.npy
vovto_token,vovto,BLo,fricative,AH,vovto_token_raw.npy
vovto_token,vovto,SGo,fricative,SG,vovto_token_raw.npy
vozpa_token,vozpa,BLo,fricative,AH,vozpa_token_raw.npy
vozpa_token,vozpa,SGo,fricative,SG,vozpa_token_raw.npy
vozpe_token,vozpe,BLo,fricative,AH,vozpe_token_raw.npy
vozpe_token,vozpe,SGo,fricative,SG,vozpe_token_raw.npy
vozpo_token,vozpo,BLo,fricative,AH,vozpo_token_raw.npy
vozpo_token,vozpo,SGo,fricative,SG,vozpo_token_raw.npy
vozta_token,vozta,BLo,fricative,AH,vozta_token_raw.npy
vozta_token,vozta,SGo,fricative,SG,vozta_token_raw.npy
vozte_token,vozte,BLo,fricative,AH,vozte_token_raw.npy
vozte_token,vozte,SGo,fricative,SG,vozte_token_raw.npy
vozto_token,vozto,BLo,fricative,AH,vozto_token_raw.npy
vozto_token,vozto,SGo,fricative,SG,vozto_token_raw.npy
zavpa_token,zavpa,BLo,fricative,AH,zavpa_token_raw.npy
zavpa_token,zavpa,SGo,fricative,SG,zavpa_token_raw.npy
zavpe_token,zavpe,BLo,fricative,AH,zavpe_token_raw.npy
zavpe_token,zavpe,SGo,fricative,SG,zavpe_token_raw.npy
zavpo_token,zavpo,BLo,fricative,AH,zavpo_token_raw.npy
zavpo_token,zavpo,SGo,fricative,SG,zavpo_token_raw.npy
zavta_token,zavta,BLo,fricative,AH,zavta_token_raw.npy
zavta_token,zavta,SGo,fricative,SG,zavta_token_raw.npy
zavte_token,zavte,BLo,fricative,AH,zavte_token_raw.npy
zavte_token,zavte,SGo,fricative,SG,zavte_token_raw.npy
zavto_token,zavto,BLo,fricative,AH,zavto_token_raw.npy
zavto_token,zavto,SGo,fricative,SG,zavto_token_raw.npy
zazpa_token,zazpa,BLo,fricative,AH,zazpa_token_raw.npy
zazpa_token,zazpa,SGo,fricative,SG,zazpa_token_raw.npy
zazpe_token,zazpe,BLo,fricative,AH,zazpe_token_raw.npy
zazpe_token,zazpe,SGo,fricative,SG,zazpe_token_raw.npy
zazpo_token,zazpo,BLo,fricative,AH,zazpo_token_raw.npy
zazpo_token,zazpo,SGo,fricative,SG,zazpo_token_raw.npy
zazta_token,zazta,BLo,fricative,AH,zazta_token_raw.npy
zazta_token,zazta,SGo,fricative,SG,zazta_token_raw.npy
zazte_token,zazte,BLo,fricative,AH,zazte_token_raw.npy
zazte_token,zazte,SGo,fricative,SG,zazte_token_raw.npy
zazto_token,zazto,BLo,fricative,AH,zazto_token_raw.npy
zazto_token,zazto,SGo,fricative,SG,zazto_token_raw.npy
zevpa_token,zevpa,BLo,fricative,AH,zevpa_token_raw.npy
zevpa_token,zevpa,SGo,fricative,SG,zevpa_token_raw.npy
zevpe_token,zevpe,BLo,fricative,AH,zevpe_token_raw.npy
zevpe_token,zevpe,SGo,fricative,SG,zevpe_token_raw.npy
zevpo_token,zevpo,BLo,fricative,AH,zevpo_token_raw.npy
zevpo_token,zevpo,SGo,fricative,SG,zevpo_token_raw.npy
zevta_token,zevta,BLo,fricative,AH,zevta_token_raw.npy
zevta_token,zevta,SGo,fricative,SG,zevta_token_raw.npy
zevte_token,zevte,BLo,fricative,AH,zevte_token_raw.npy
zevte_token,zevte,SGo,fricative,SG,zevte_token_raw.npy
zevto_token,zevto,BLo,fricative,AH,zevto_token_raw.npy
zevto_token,zevto,SGo,fricative,SG,zevto_token_raw.npy
zezpa_token,zezpa,BLo,fricative,AH,zezpa_token_raw.npy
zezpa_token,zezpa,SGo,fricative,SG,zezpa_token_raw.npy
zezpe_token,zezpe,BLo,fricative,AH,zezpe_token_raw.npy
zezpe_token,zezpe,SGo,fricative,SG,zezpe_token_raw.npy
zezpo_token,zezpo,BLo,fricative,AH,zezpo_token_raw.npy
zezpo_token,zezpo,SGo,fricative,SG,zezpo_token_raw.npy
zezta_token,zezta,BLo,fricative,AH,zezta_token_raw.npy
zezta_token,zezta,SGo,fricative,SG,zezta_token_raw.npy
zezte_token,zezte,BLo,fricative,AH,zezte_token_raw.npy
zezte_token,zezte,SGo,fricative,SG,zezte_token_raw.npy
zezto_token,zezto,BLo,fricative,AH,zezto_token_raw.npy
zezto_token,zezto,SGo,fricative,SG,zezto_token_raw.npy
zovpa_token,zovpa,BLo,fricative,AH,zovpa_token_raw.npy
zovpa_token,zovpa,SGo,fricative,SG,zovpa_token_raw.npy
zovpe_token,zovpe,BLo,fricative,AH,zovpe_token_raw.npy
zovpe_token,zovpe,SGo,fricative,SG,zovpe_token_raw.npy
zovpo_token,zovpo,BLo,fricative,AH,zovpo_token_raw.npy
zovpo_token,zovpo,SGo,fricative,SG,zovpo_token_raw.npy
zovta_token,zovta,BLo,fricative,AH,zovta_token_raw.npy
zovta_token,zovta,SGo,fricative,SG,zovta_token_raw.npy
zovte_token,zovte,BLo,fricative,AH,zovte_token_raw.npy
zovte_token,zovte,SGo,fricative,SG,zovte_token_raw.npy
zovto_token,zovto,BLo,fricative,AH,zovto_token_raw.npy
zovto_token,zovto,SGo,fricative,SG,zovto_token_raw.npy
zozpa_token,zozpa,BLo,fricative,AH,zozpa_token_raw.npy
zozpa_token,zozpa,SGo,fricative,SG,zozpa_token_raw.npy
zozpe_token,zozpe,BLo,fricative,AH,zozpe_token_raw.npy
zozpe_token,zozpe,SGo,fricative,SG,zozpe_token_raw.npy
zozpo_token,zozpo,BLo,fricative,AH,zozpo_token_raw.npy
zozpo_token,zozpo,SGo,fricative,SG,zozpo_token_raw.npy
zozta_token,zozta,BLo,fricative,AH,zozta_token_raw.npy
zozta_token,zozta,SGo,fricative,SG,zozta_token_raw.npy
zozte_token,zozte,BLo,fricative,AH,zozte_token_raw.npy
zozte_token,zozte,SGo,fricative,SG,zozte_token_raw.npy
zozto_token,zozto,BLo,fricative,AH,zozto_token_raw.npy
zozto_token,zozto,SGo,fricative,SG,zozto_token_raw.npy
pavpa_token,pavpa,BLo,fricative,AH,pavpa_token_raw.npy
pavpa_token,pavpa,SGo,fricative,SG,pavpa_token_raw.npy
pavpe_token,pavpe,BLo,fricative,AH,pavpe_token_raw.npy
pavpe_token,pavpe,SGo,fricative,SG,pavpe_token_raw.npy
pavpo_token,pavpo,BLo,fricative,AH,pavpo_token_raw.npy
pavpo_token,pavpo,SGo,fricative,SG,pavpo_token_raw.npy
pavta_token,pavta,BLo,fricative,AH,pavta_token_raw.npy
pavta_token,pavta,SGo,fricative,SG,pavta_token_raw.npy
pavte_token,pavte,BLo,fricative,AH,pavte_token_raw.npy
pavte_token,pavte,SGo,fricative,SG,pavte_token_raw.npy
pavto_token,pavto,BLo,fricative,AH,pavto_token_raw.npy
pavto_token,pavto,SGo,fricative,SG,pavto_token_raw.npy
pazpa_token,pazpa,BLo,fricative,AH,pazpa_token_raw.npy
pazpa_token,pazpa,SGo,fricative,SG,pazpa_token_raw.npy
pazpe_token,pazpe,BLo,fricative,AH,pazpe_token_raw.npy
pazpe_token,pazpe,SGo,fricative,SG,pazpe_token_raw.npy
pazpo_token,pazpo,BLo,fricative,AH,pazpo_token_raw.npy
pazpo_token,pazpo,SGo,fricative,SG,pazpo_token_raw.npy
pazta_token,pazta,BLo,fricative,AH,pazta_token_raw.npy
pazta_token,pazta,SGo,fricative,SG,pazta_token_raw.npy
pazte_token,pazte,BLo,fricative,AH,pazte_token_raw.npy
pazte_token,pazte,SGo,fricative,SG,pazte_token_raw.npy
pazto_token,pazto,BLo,fricative,AH,pazto_token_raw.npy
pazto_token,pazto,SGo,fricative,SG,pazto_token_raw.npy
pevpa_token,pevpa,BLo,fricative,AH,pevpa_token_raw.npy
pevpa_token,pevpa,SGo,fricative,SG,pevpa_token_raw.npy
pevpe_token,pevpe,BLo,fricative,AH,pevpe_token_raw.npy
pevpe_token,pevpe,SGo,fricative,SG,pevpe_token_raw.npy
pevpo_token,pevpo,BLo,fricative,AH,pevpo_token_raw.npy
pevpo_token,pevpo,SGo,fricative,SG,pevpo_token_raw.npy
pevta_token,pevta,BLo,fricative,AH,pevta_token_raw.npy
pevta_token,pevta,SGo,fricative,SG,pevta_token_raw.npy
pevte_token,pevte,BLo,fricative,AH,pevte_token_raw.npy
pevte_token,pevte,SGo,fricative,SG,pevte_token_raw.npy
pevto_token,pevto,BLo,fricative,AH,pevto_token_raw.npy
pevto_token,pevto,SGo,fricative,SG,pevto_token_raw.npy
pezpa_token,pezpa,BLo,fricative,AH,pezpa_token_raw.npy
pezpa_token,pezpa,SGo,fricative,SG,pezpa_token_raw.npy
pezpe_token,pezpe,BLo,fricative,AH,pezpe_token_raw.npy
pezpe_token,pezpe,SGo,fricative,SG,pezpe_token_raw.npy
pezpo_token,pezpo,BLo,fricative,AH,pezpo_token_raw.npy
pezpo_token,pezpo,SGo,fricative,SG,pezpo_token_raw.npy
pezta_token,pezta,BLo,fricative,AH,pezta_token_raw.npy
pezta_token,pezta,SGo,fricative,SG,pezta_token_raw.npy
pezte_token,pezte,BLo,fricative,AH,pezte_token_raw.npy
pezte_token,pezte,SGo,fricative,SG,pezte_token_raw.npy
pezto_token,pezto,BLo,fricative,AH,pezto_token_raw.npy
pezto_token,pezto,SGo,fricative,SG,pezto_token_raw.npy
povpa_token,povpa,BLo,fricative,AH,povpa_token_raw.npy
povpa_token,povpa,SGo,fricative,SG,povpa_token_raw.npy
povpe_token,povpe,BLo,fricative,AH,povpe_token_raw.npy
povpe_token,povpe,SGo,fricative,SG,povpe_token_raw.npy
povpo_token,povpo,BLo,fricative,AH,povpo_token_raw.npy
povpo_token,povpo,SGo,fricative,SG,povpo_token_raw.npy
povta_token,povta,BLo,fricative,AH,povta_token_raw.npy
povta_token,povta,SGo,fricative,SG,povta_token_raw.npy
povte_token,povte,BLo,fricative,AH,povte_token_raw.npy
povte_token,povte,SGo,fricative,SG,povte_token_raw.npy
povto_token,povto,BLo,fricative,AH,povto_token_raw.npy
povto_token,povto,SGo,fricative,SG,povto_token_raw.npy
pozpa_token,pozpa,BLo,fricative,AH,pozpa_token_raw.npy
pozpa_token,pozpa,SGo,fricative,SG,pozpa_token_raw.npy
pozpe_token,pozpe,BLo,fricative,AH,pozpe_token_raw.npy
pozpe_token,pozpe,SGo,fricative,SG,pozpe_token_raw.npy
pozpo_token,pozpo,BLo,fricative,AH,pozpo_token_raw.npy
pozpo_token,pozpo,SGo,fricative,SG,pozpo_token_raw.npy
pozta_token,pozta,BLo,fricative,AH,pozta_token_raw.npy
pozta_token,pozta,SGo,fricative,SG,pozta_token_raw.npy
pozte_token,pozte,BLo,fricative,AH,pozte_token_raw.npy
pozte_token,pozte,SGo,fricative,SG,pozte_token_raw.npy
pozto_token,pozto,BLo,fricative,AH,pozto_token_raw.npy
pozto_token,pozto,SGo,fricative,SG,pozto_token_raw.npy
tavpa_token,tavpa,BLo,fricative,AH,tavpa_token_raw.npy
tavpa_token,tavpa,SGo,fricative,SG,tavpa_token_raw.npy
tavpe_token,tavpe,BLo,fricative,AH,tavpe_token_raw.npy
tavpe_token,tavpe,SGo,fricative,SG,tavpe_token_raw.npy
tavpo_token,tavpo,BLo,fricative,AH,tavpo_token_raw.npy
tavpo_token,tavpo,SGo,fricative,SG,tavpo_token_raw.npy
tavta_token,tavta,BLo,fricative,AH,tavta_token_raw.npy
tavta_token,tavta,SGo,fricative,SG,tavta_token_raw.npy
tavte_token,tavte,BLo,fricative,AH,tavte_token_raw.npy
tavte_token,tavte,SGo,fricative,SG,tavte_token_raw.npy
tavto_token,tavto,BLo,fricative,AH,tavto_token_raw.npy
tavto_token,tavto,SGo,fricative,SG,tavto_token_raw.npy
tazpa_token,tazpa,BLo,fricative,AH,tazpa_token_raw.npy
tazpa_token,tazpa,SGo,fricative,SG,tazpa_token_raw.npy
tazpe_token,tazpe,BLo,fricative,AH,tazpe_token_raw.npy
tazpe_token,tazpe,SGo,fricative,SG,tazpe_token_raw.npy
tazpo_token,tazpo,BLo,fricative,AH,tazpo_token_raw.npy
tazpo_token,tazpo,SGo,fricative,SG,tazpo_token_raw.npy
tazta_token,tazta,BLo,fricative,AH,tazta_token_raw.npy
tazta_token,tazta,SGo,fricative,SG,tazta_token_raw.npy
tazte_token,tazte,BLo,fricative,AH,tazte_token_raw.npy
tazte_token,tazte,SGo,fricative,SG,tazte_token_raw.npy
tazto_token,tazto,BLo,fricative,AH,tazto_token_raw.npy
tazto_token,tazto,SGo,fricative,SG,tazto_token_raw.npy
tevpa_token,tevpa,BLo,fricative,AH,tevpa_token_raw.npy
tevpa_token,tevpa,SGo,fricative,SG,tevpa_token_raw.npy
tevpe_token,tevpe,BLo,fricative,AH,tevpe_token_raw.npy
tevpe_token,tevpe,SGo,fricative,SG,tevpe_token_raw.npy
tevpo_token,tevpo,BLo,fricative,AH,tevpo_token_raw.npy
tevpo_token,tevpo,SGo,fricative,SG,tevpo_token_raw.npy
tevta_token,tevta,BLo,fricative,AH,tevta_token_raw.npy
tevta_token,tevta,SGo,fricative,SG,tevta_token_raw.npy
tevte_token,tevte,BLo,fricative,AH,tevte_token_raw.npy
tevte_token,tevte,SGo,fricative,SG,tevte_token_raw.npy
tevto_token,tevto,BLo,fricative,AH,tevto_token_raw.npy
tevto_token,tevto,SGo,fricative,SG,tevto_token_raw.npy
tezpa_token,tezpa,BLo,fricative,AH,tezpa_token_raw.npy
tezpa_token,tezpa,SGo,fricative,SG,tezpa_token_raw.npy
tezpe_token,tezpe,BLo,fricative,AH,tezpe_token_raw.npy
tezpe_token,tezpe,SGo,fricative,SG,tezpe_token_raw.npy
tezpo_token,tezpo,BLo,fricative,AH,tezpo_token_raw.npy
tezpo_token,tezpo,SGo,fricative,SG,tezpo_token_raw.npy
tezta_token,tezta,BLo,fricative,AH,tezta_token_raw.npy
tezta_token,tezta,SGo,fricative,SG,tezta_token_raw.npy
tezte_token,tezte,BLo,fricative,AH,tezte_token_raw.npy
tezte_token,tezte,SGo,fricative,SG,tezte_token_raw.npy
tezto_token,tezto,BLo,fricative,AH,tezto_token_raw.npy
tezto_token,tezto,SGo,fricative,SG,tezto_token_raw.npy
tovpa_token,tovpa,BLo,fricative,AH,tovpa_token_raw.npy
tovpa_token,tovpa,SGo,fricative,SG,tovpa_token_raw.npy
tovpe_token,tovpe,BLo,fricative,AH,tovpe_token_raw.npy
tovpe_token,tovpe,SGo,fricative,SG,tovpe_token_raw.npy
tovpo_token,tovpo,BLo,fricative,AH,tovpo_token_raw.npy
tovpo_token,tovpo,SGo,fricative,SG,tovpo_token_raw.npy
tovta_token,tovta,BLo,fricative,AH,tovta_token_raw.npy
tovta_token,tovta,SGo,fricative,SG,tovta_token_raw.npy
tovte_token,tovte,BLo,fricative,AH,tovte_token_raw.npy
tovte_token,tovte,SGo,fricative,SG,tovte_token_raw.npy
tovto_token,tovto,BLo,fricative,AH,tovto_token_raw.npy
tovto_token,tovto,SGo,fricative,SG,tovto_token_raw.npy
tozpa_token,tozpa,BLo,fricative,AH,tozpa_token_raw.npy
tozpa_token,tozpa,SGo,fricative,SG,tozpa_token_raw.npy
tozpe_token,tozpe,BLo,fricative,AH,tozpe_token_raw.npy
tozpe_token,tozpe,SGo,fricative,SG,tozpe_token_raw.npy
tozpo_token,tozpo,BLo,fricative,AH,tozpo_token_raw.npy
tozpo_token,tozpo,SGo,fricative,SG,tozpo_token_raw.npy
tozta_token,tozta,BLo,fricative,AH,tozta_token_raw.npy
tozta_token,tozta,SGo,fricative,SG,tozta_token_raw.npy
tozte_token,tozte,BLo,fricative,AH,tozte_token_raw.npy
tozte_token,tozte,SGo,fricative,SG,tozte_token_raw.npy
tozto_token,tozto,BLo,fricative,AH,tozto_token_raw.npy
tozto_token,tozto,SGo,fricative,SG,tozto_token_raw.npy
mawpa_token_c,mawpa,BLn,glide,AH,mawpa_token_c_raw.npy
mawpe_token_c,mawpe,BLn,glide,AH,mawpe_token_c_raw.npy
mawpo_token_c,mawpo,BLn,glide,AH,mawpo_token_c_raw.npy
mawta_token_c,mawta,BLn,glide,AH,mawta_token_c_raw.npy
mawte_token_c,mawte,BLn,glide,AH,mawte_token_c_raw.npy
mawto_token_c,mawto,BLn,glide,AH,mawto_token_c_raw.npy
majpa_token_c,majpa,BLn,glide,AH,majpa_token_c_raw.npy
majpe_token_c,majpe,BLn,glide,AH,majpe_token_c_raw.npy
majpo_token_c,majpo,BLn,glide,AH,majpo_token_c_raw.npy
majta_token_c,majta,BLn,glide,AH,majta_token_c_raw.npy
majte_token_c,majte,BLn,glide,AH,majte_token_c_raw.npy
majto_token_c,majto,BLn,glide,AH,majto_token_c_raw.npy
mewpa_token_c,mewpa,BLn,glide,AH,mewpa_token_c_raw.npy
mewpe_token_c,mewpe,BLn,glide,AH,mewpe_token_c_raw.npy
mewpo_token_c,mewpo,BLn,glide,AH,mewpo_token_c_raw.npy
mewta_token_c,mewta,BLn,glide,AH,mewta_token_c_raw.npy
mewte_token_c,mewte,BLn,glide,AH,mewte_token_c_raw.npy
mewto_token_c,mewto,BLn,glide,AH,mewto_token_c_raw.npy
mejpa_token_c,mejpa,BLn,glide,AH,mejpa_token_c_raw.npy
mejpe_token_c,mejpe,BLn,glide,AH,mejpe_token_c_raw.npy
mejpo_token_c,mejpo,BLn,glide,AH,mejpo_token_c_raw.npy
mejta_token_c,mejta,BLn,glide,AH,mejta_token_c_raw.npy
mejte_token_c,mejte,BLn,glide,AH,mejte_token_c_raw.npy
mejto_token_c,mejto,BLn,glide,AH,mejto_token_c_raw.npy
mowpa_token_c,mowpa,BLn,glide,AH,mowpa_token_c_raw.npy
mowpe_token_c,mowpe,BLn,glide,AH,mowpe_token_c_raw.npy
mowpo_token_c,mowpo,BLn,glide,AH,mowpo_token_c_raw.npy
mowta_token_c,mowta,BLn,glide,AH,mowta_token_c_raw.npy
mowte_token_c,mowte,BLn,glide,AH,mowte_token_c_raw.npy
mowto_token_c,mowto,BLn,glide,AH,mowto_token_c_raw.npy
mojpa_token_c,mojpa,BLn,glide,AH,mojpa_token_c_raw.npy
mojpe_token_c,mojpe,BLn,glide,AH,mojpe_token_c_raw.npy
mojpo_token_c,mojpo,BLn,glide,AH,mojpo_token_c_raw.npy
mojta_token_c,mojta,BLn,glide,AH,mojta_token_c_raw.npy
mojte_token_c,mojte,BLn,glide,AH,mojte_token_c_raw.npy
mojto_token_c,mojto,BLn,glide,AH,mojto_token_c_raw.npy
nawpa_token_c,nawpa,BLn,glide,AH,nawpa_token_c_raw.npy
nawpe_token_c,nawpe,BLn,glide,AH,nawpe_token_c_raw.npy
nawpo_token_c,nawpo,BLn,glide,AH,nawpo_token_c_raw.npy
nawta_token_c,nawta,BLn,glide,AH,nawta_token_c_raw.npy
nawte_token_c,nawte,BLn,glide,AH,nawte_token_c_raw.npy
nawto_token_c,nawto,BLn,glide,AH,nawto_token_c_raw.npy
najpa_token_c,najpa,BLn,glide,AH,najpa_token_c_raw.npy
najpe_token_c,najpe,BLn,glide,AH,najpe_token_c_raw.npy
najpo_token_c,najpo,BLn,glide,AH,najpo_token_c_raw.npy
najta_token_c,najta,BLn,glide,AH,najta_token_c_raw.npy
najte_token_c,najte,BLn,glide,AH,najte_token_c_raw.npy
najto_token_c,najto,BLn,glide,AH,najto_token_c_raw.npy
newpa_token_c,newpa,BLn,glide,AH,newpa_token_c_raw.npy
newpe_token_c,newpe,BLn,glide,AH,newpe_token_c_raw.npy
newpo_token_c,newpo,BLn,glide,AH,newpo_token_c_raw.npy
newta_token_c,newta,BLn,glide,AH,newta_token_c_raw.npy
newte_token_c,newte,BLn,glide,AH,newte_token_c_raw.npy
